Row#,specobjid,ra,dec,class,subclass,h_alpha_flux,h_beta_flux,oiii_5007_flux,nii_6584_flux,sii_6731_flux,oi_6300_flux
948,299646632729798656,146.7815,0.73798191,GALAXY,,39.03283,3.218316,0.6517904,-0.01044819,-0.1597543,2.64185
949,299646907137943552,146.74791,0.73472126,GALAXY,,52.12819,-2.577734,8.877101,-2.064577,10.90944,4.147393
950,299646907607705600,146.77163,1.010302,GALAXY,STARFORMING,351.3117,53.04268,19.64905,115.1251,35.02693,13.48229
951,299647182015850496,146.69213,1.066522,GALAXY,,9.60883,21.88952,6.238041,-3.762139,0.522306,-4.231543
952,299647182485612544,146.77295,0.96442822,GALAXY,STARBURST,243.9635,74.80563,153.3803,18.98438,27.53757,8.283245
953,299647457363519488,146.67719,1.1295687,GALAXY,,122.9959,21.57409,6.008904,48.82838,13.83742,5.940429
954,299647732241426432,146.69213,1.066522,GALAXY,,-0.7284015,0.5173227,4.811335,9.41377,2.294247,2.628429
955,299648006649571328,146.7815,0.73798191,GALAXY,,2.655976,5.533365,3.365549,8.03596,-2.336482,-1.952474
956,299648007119333376,146.7989,0.85056678,GALAXY,,22.96473,8.218798,8.35292,16.82543,2.412174,4.43804
957,299648281527478272,146.77163,1.010302,GALAXY,,367.3407,53.95807,21.39551,125.7305,37.1511,21.87734
958,299648281997240320,146.7823,0.7944099,GALAXY,,6.412367,-0.04023961,3.59091,-0.2567315,0.7316316,0.6521631
959,299648556875147264,146.6873,0.86093703,GALAXY,,-15.54336,-3.380656,-2.208365,-0.04184378,7.983415,8.252631
960,299648831283292160,146.71326,1.0093138,GALAXY,,111.954,20.97828,2.454959,46.47911,5.80279,29.92205
961,299648831753054208,146.6342,1.1572622,QSO,STARBURST BROADLINE,179.2228,37.13287,59.44837,157.0008,1.654088,15.49836
962,299649106161199104,147.11309,0.44008895,GALAXY,AGN,241.2164,74.61169,510.7472,160.0934,48.87082,43.25634
963,299649106630961152,146.9038,0.6322135,GALAXY,STARFORMING,156.5744,39.38482,9.715894,51.47818,14.05432,5.190042
964,299649381039106048,147.02282,0.66094747,GALAXY,,3.210777,-2.721746,0.4836721,-6.827117,12.10044,3.970935
965,299649381508868096,146.87104,0.42252041,GALAXY,,4.906287,2.933674,4.405638,9.255409,4.264242,0.96632
966,299649655917012992,146.86054,0.52471508,GALAXY,,1.088641,0.01880291,3.668701,13.40447,0.8569174,-2.322107
967,299649656386775040,146.8769,0.36161608,GALAXY,STARBURST,1001.9,234.3673,152.4512,407.2336,136.3014,36.32106
968,299649931264681984,147.02282,0.66094747,GALAXY,,6.721935,-0.3781756,-1.47212,-1.904284,-3.074603,1.065653
969,299650205672826880,146.98213,0.52149846,GALAXY,,0,0.9680952,-0.4964159,0,0,3.637617
970,299650206142588928,146.94871,0.52858001,QSO,,0,0,0,0,0,0
971,299650480550733824,147.03909,0.52560708,GALAXY,STARBURST,493.2119,129.7158,117.994,111.1444,55.07082,9.960464
972,299650481020495872,146.86054,0.52471508,GALAXY,,10.845,1.030364,-0.2570346,1.404083,-1.1147,0.973009
973,299650755428640768,146.9038,0.6322135,GALAXY,STARFORMING,164.8534,28.90975,9.037024,56.60385,15.84869,3.768317
974,299650755898402816,146.91732,0.69489356,GALAXY,STARFORMING,21.16673,5.614594,7.87108,20.17437,6.521269,0.8720355
975,299651030306547712,146.87104,0.42252041,GALAXY,,11.55225,4.116607,1.458678,3.524736,-4.325919,-0.9751643
976,299651030776309760,146.98213,0.52149846,GALAXY,,2.863956,5.909423,2.140598,-0.6745459,-0.06014189,-0.9410104
977,299651305184454656,147.00379,0.59493357,GALAXY,STARBURST,455.0664,76.71506,34.94744,202.0586,59.23841,15.46324
978,299651305654216704,146.8965,0.5474319,GALAXY,,48.60866,18.23196,17.56523,32.36517,9.093966,-1.858567
979,299651580062361600,146.95764,0.39340648,GALAXY,STARFORMING,646.8893,141.1411,53.6124,200.9869,72.71512,19.1155
980,299651580532123648,147.00379,0.59493357,GALAXY,STARBURST,422.261,69.61304,33.26806,189.1929,57.90485,18.2646
981,299651854940268544,146.90289,0.20893553,GALAXY,,21.37961,8.13064,6.385177,15.69262,6.104499,2.719148
982,299652129818175488,146.8965,0.5474319,GALAXY,,50.01725,11.59245,13.04263,51.2516,14.8788,9.419934
983,299652130287937536,147.03909,0.52560708,GALAXY,STARBURST,516.7769,134.6182,120.4238,113.3248,57.8144,10.28142
984,299652404696082432,146.97831,0.38903265,GALAXY,STARFORMING,265.4642,65.03958,53.45903,70.2919,44.46009,14.76686
985,299652405165844480,146.89532,0.35901356,GALAXY,,3.853539,2.23919,17.15548,12.48994,6.551723,8.958328
986,299652679573989376,146.8769,0.36161608,GALAXY,STARBURST,985.5244,231.0342,142.8828,392.4149,133.9415,32.52605
987,299652680043751424,147.09159,0.20767254,GALAXY,,1.229899,0.2031088,8.538028,9.789366,-119.5623,53.61919
988,299652954451896320,146.88773,0.21745855,GALAXY,STARFORMING,275.2905,44.00511,14.71552,133.5876,30.00049,10.45397
989,299652954921658368,146.88773,0.21745855,GALAXY,STARFORMING,254.0052,40.674,15.48976,132.8655,34.07399,8.716232
990,299653229329803264,146.91732,0.69489356,GALAXY,,21.69338,7.499123,5.597024,22.3109,0.4621302,1.325992
991,299653229799565312,146.97831,0.38903265,GALAXY,STARFORMING,285.4309,66.73431,53.36222,75.6659,42.3878,10.88271
992,299653504207710208,146.89532,0.35901356,GALAXY,,7.704328,1.938068,1.695292,16.30956,2.470908,1.845235
993,299653504677472256,147.02367,0.31036651,GALAXY,,0,0.9193552,2.747924,0,0,3.713837
994,299653779085617152,147.09159,0.20767254,GALAXY,,-1.479541,0.0500646,0.3727731,11.04937,0,-17597.48
995,299653779555379200,146.90289,0.20893553,GALAXY,,29.63078,3.739907,1.491128,21.74889,9.39329,4.996551
996,299654054433286144,146.95764,0.39340648,GALAXY,STARFORMING,604.0031,120.2294,43.16371,192.3833,64.5616,16.28969
997,299654328841431040,147.02367,0.31036651,GALAXY,,0,-3.397534,-1.266749,0,0,0
998,299654329311193088,147.11309,0.44008895,GALAXY,AGN,244.7573,76.61945,524.8609,171.0604,57.83102,52.14047
999,299654603719337984,146.1571,0.93704833,GALAXY,,0,0,0,0,0,0
1000,299654604189100032,146.934,0.81888985,GALAXY,,31.01027,7.791733,1.98081,15.97261,0.05431905,4.300631
