Row#,specobjid,ra,dec,class,subclass,h_alpha_flux,h_beta_flux,oiii_5007_flux,nii_6584_flux,sii_6731_flux,oi_6300_flux
4384,307397920313862144,158.33111,-0.69504305,GALAXY,STARFORMING,378.4499,89.40918,17.56733,129.0652,36.87998,6.666907
4385,307398195191769088,158.23674,-0.80278486,GALAXY,,28.86894,8.001962,15.59067,15.09462,8.078748,1.749061
4386,307398470069676032,158.72095,-0.56788236,GALAXY,STARFORMING,161.2629,36.72205,19.76533,73.01614,19.34309,6.290082
4387,307398744947582976,158.81738,-0.47316632,GALAXY,,3.642813,-14.80249,6.59479,6.450116,1.557152,-3.072646
4388,307399569581303808,158.61076,-0.57131927,GALAXY,STARFORMING,493.934,112.7098,39.36063,185.9076,58.98312,18.38815
4389,307400119337117696,158.7454,-0.5928161,GALAXY,,-0.5232927,2.114399,3.255576,4.139761,2.562753,0.3778201
4390,307400394215024640,158.81302,-0.54158222,GALAXY,,-0.4887196,-0.2174755,8.118518,-0.3029693,2.258846,-1.151954
4391,307400943970838528,158.83107,-0.56744406,GALAXY,,15.18435,1.613138,4.855608,2.659428,-0.4143155,10.52973
4392,307401218848745472,158.79265,-0.3732965,GALAXY,,0,0,0,0,0,0
4393,307401493726652416,158.68781,-0.0046017701,GALAXY,,1.057489,0.9149382,0.458397,-2.059667,1.237847,3.638029
4394,307401768604559360,158.75941,-0.060618772,GALAXY,,98.94103,24.21031,9.691659,46.10891,10.44532,7.349335
4395,307402043482466304,158.57954,-0.34241963,GALAXY,STARFORMING BROADLINE,418.0545,78.47352,80.61823,292.0618,127.4238,76.1275
4396,307402318360373248,158.77808,-0.030326485,GALAXY,,24.24479,7.405961,4.846187,20.79294,1.118445,5.797974
4397,307402593238280192,158.59226,-0.41002201,GALAXY,,2.697628,1.489846,-0.2960616,1.182314,3.74898,-0.06271849
4398,307402868116187136,158.59774,-0.21441142,GALAXY,,3.083097,7.387728,18.21132,20.56484,7.677658,0.1230145
4399,307403142994094080,158.81258,-0.40863737,GALAXY,,0,-0.9607421,-1.017591,0,0,0
4400,307403692749907968,158.7945,-0.13093057,GALAXY,,72.42336,15.06867,11.13457,36.26451,16.40609,3.49685
4401,307403967627814912,157.87763,-0.83072171,GALAXY,,93.56567,23.33846,7.859564,50.47995,9.412515,3.628877
4402,307404242505721856,157.8964,-0.94013717,GALAXY,STARFORMING,46.34342,16.8315,7.742407,17.37124,10.93097,0.4413743
4403,307404792261535744,157.82944,-0.86843732,GALAXY,,37.76105,2.674851,8.434236,1.534293,-5.864884,2.899649
4404,307405067139442688,157.97066,-0.68281398,GALAXY,,3.025644,-2.578947,3.900256,14.83494,-2.319076,-0.5417534
4405,307405342017349632,157.85659,-0.71363365,GALAXY,,13.1024,9.252546,1.762523,1.128288,1.730731,0.2631732
4406,307405616895256576,157.99322,-0.77788504,GALAXY,,159.7871,44.49845,65.10056,26.37517,26.37728,5.098664
4407,307405891773163520,157.84474,-1.044287,GALAXY,STARBURST,763.7946,231.9757,461.8633,106.0073,96.20257,21.10242
4408,307406441528977408,157.95044,-0.97063519,GALAXY,,66.076,13.12046,3.835099,20.14211,9.587478,2.049922
4409,307406716406884352,158.02211,-0.7099955,GALAXY,STARFORMING,922.7474,181.9884,52.72936,380.912,130.6511,27.59583
4410,307406991284791296,158.11139,-1.0197685,GALAXY,,4.797877,-1.297153,0.591916,7.546395,-1.135446,-7.417777
4411,307407266162698240,157.81949,-0.67018532,GALAXY,STARFORMING,279.421,60.58358,27.21267,87.78416,39.6016,3.587528
4412,307407815918512128,158.03507,-0.9373411,GALAXY,AGN,928.8693,165.863,625.4147,749.9421,122.2557,51.61612
4413,307408090796419072,158.03537,-0.64204342,GALAXY,STARFORMING,85.62177,18.91933,10.07637,29.96213,14.71755,1.723077
4414,307408640552232960,157.9398,-0.64112472,GALAXY,,33.95679,13.06423,6.074835,21.18548,1.527227,7.361292
4415,307408915430139904,158.09595,-0.66166342,GALAXY,STARFORMING,158.6231,44.95978,40.50204,105.935,35.80427,13.06405
4416,307409740063860736,158.38416,-0.41830836,GALAXY,,10.90732,-0.2203636,5.102392,12.25436,4.136128,4.109887
4417,307410014941767680,158.53671,-0.17948429,GALAXY,,12.4077,3.501921,1.291538,2.857718,-2.050997,-1.548557
4418,307410289819674624,158.4465,-0.29413448,GALAXY,STARFORMING,177.6909,52.10381,48.22438,41.65302,35.6949,7.183483
4419,307410564697581568,158.55077,-0.38113422,GALAXY,AGN,102.2332,17.61352,27.37733,68.04244,21.51495,8.784788
4420,307410839575488512,158.46399,-0.56135194,GALAXY,,43.18587,17.49583,19.62111,45.03111,6.105336,8.269514
4421,307411389331302400,158.56264,-0.25212179,GALAXY,,8.075823,-2.349056,2.128983,1.828476,1.228505,1.823127
4422,307411664209209344,158.39912,-0.49166649,GALAXY,STARBURST,502.5984,108.9552,35.35468,177.9922,56.85651,11.578
4423,307412488842930176,158.53383,-0.029332649,GALAXY,,238.4692,48.11632,9.580231,93.80283,21.25227,2.584948
4424,307412763720837120,158.56387,-0.14530507,GALAXY,,0,1.442366,0.2312505,0,0,-1.955615
4425,307413038598744064,158.55526,-0.44543081,GALAXY,STARFORMING,137.6005,36.91953,25.57193,43.64152,20.64442,5.394515
4426,307413588354557952,158.53131,-0.048169097,GALAXY,STARFORMING,262.6718,77.44594,29.4492,83.09959,41.42321,9.45906
4427,307414138110371840,158.54674,-0.4611395,GALAXY,,52.35075,14.23822,11.61893,29.00721,9.458518,-1.25964
4428,307414962744092672,158.25288,-0.38042788,GALAXY,STARFORMING,213.4651,30.76585,18.64011,124.244,33.18044,13.79233
4429,307415237621999616,158.16878,-0.3202584,GALAXY,,0,0,0,0,0,0
4430,307415787377813504,158.24448,-0.35976355,GALAXY,,8.237785,1.150382,3.489813,6.418264,1.027299,3.211159
4431,307416337133627392,158.23706,-0.14877672,GALAXY,STARFORMING,138.0596,34.5477,8.550631,77.66818,18.33539,4.662692
4432,307416886889441280,158.30305,-0.45747148,GALAXY,,16.08103,4.813712,11.46187,3.482126,2.099535,9.060184
4433,307417161767348224,158.23834,-0.41377025,GALAXY,STARFORMING,367.2743,86.56031,12.09277,158.5247,39.06948,11.20742
4434,307417436645255168,158.33258,-0.6016073,GALAXY,STARFORMING,403.6462,79.20525,44.95899,170.132,66.51508,17.40095
4435,307417711523162112,158.1945,-0.15775364,GALAXY,,46.46988,8.438399,4.495171,18.78324,7.273477,-1.687366
4436,307417986401069056,158.15693,-0.023156535,GALAXY,,0,-1.702104,-2.922105,0,0,-0.6515251
4437,307418536156882944,158.24509,-0.10920678,GALAXY,,0,-1.046888,3.294062,0,0,-3.841215
4438,307418811034789888,158.19854,-0.20475826,GALAXY,,0,39.50449,18.73576,0,0,2.989501
4439,307419085912696832,158.13045,-0.10657602,GALAXY,,6.467638,3.920087,12.87573,3.514783,2.654468,5.194901
4440,307419360790603776,158.2423,-0.23285955,GALAXY,STARFORMING,109.4018,28.4349,15.75899,33.2741,16.72239,1.491513
4441,307419635668510720,158.37737,-0.25603146,GALAXY,,55.39891,13.18143,14.36526,42.69886,20.74582,9.352314
4442,307419910546417664,158.17861,-0.50378623,GALAXY,,137.2771,26.20767,7.447493,44.7202,10.13271,3.607035
4443,307420185424324608,158.30665,-0.39807261,GALAXY,,5.362699,0.3198099,-2.020858,4.413517,2.264641,5.825649
4444,307420735180138496,157.87909,-0.32552758,GALAXY,STARFORMING,111.5936,36.84104,20.20809,34.79355,18.42689,7.210956
4445,307421010058045440,158.07,-0.26194841,GALAXY,,27.0297,-2.553867,18.01866,27.17554,4.341589,6.715172
4446,307421284935952384,157.97245,-0.3366639,GALAXY,STARFORMING,120.0675,37.13365,20.94254,32.31693,17.45346,4.123406
4447,307421834691766272,157.99884,-0.46043083,GALAXY,,0,0,0,0,0,0
4448,307422109569673216,157.83856,-0.59608365,GALAXY,,162.7319,27.35234,7.638709,69.80862,28.92217,4.501939
4449,307422659325487104,158.06932,-0.46452766,GALAXY,STARBURST,1015.161,329.7856,853.1048,112.1158,103.916,25.70633
4450,307422934203394048,158.00184,-0.36175755,GALAXY,,22.85214,8.619915,17.22904,11.72868,-3.754896,0.9547276
4451,307423209081300992,158.09408,-0.062662662,QSO,BROADLINE,0,159.3802,35.25268,0,0,0
4452,307423483959207936,157.93486,-0.018314911,GALAXY,STARFORMING,110.7404,25.93881,13.59656,32.66928,13.72864,3.83845
4453,307423758837114880,158.07215,-0.32932776,GALAXY,STARFORMING,520.2317,125.0016,78.99403,341.8897,104.8341,44.49236
4454,307424033715021824,157.93858,-0.55421487,GALAXY,,23.67568,7.42748,6.418663,-0.4204515,-1.348787,2.705921
4455,307424308592928768,158.09924,-0.29891741,GALAXY,STARFORMING BROADLINE,382.3609,84.17476,96.4571,134.6101,67.38499,32.39571
4456,307425133226649600,158.01392,-0.20594082,GALAXY,STARFORMING,466.9749,99.83248,6.715007,155.1526,45.80128,11.67728
4457,307425408104556544,157.92076,-0.56046694,GALAXY,STARBURST,152.8379,36.84797,14.5135,43.94067,19.7211,4.577403
4458,307425957860370432,157.81744,-1.1398138,GALAXY,,60.98202,17.73156,9.626032,34.36039,11.55755,3.115326
4459,307426232738277376,157.66081,-1.2563748,GALAXY,STARBURST,284.4318,101.5447,259.5857,30.08976,30.51604,7.940773
4460,307426507616184320,157.71281,-1.1507131,GALAXY,,-8.037004,-1.421284,0.4567525,2.530541,-2.168937,-0.6304623
4461,307426782494091264,157.69698,-0.92402135,GALAXY,,34.38142,13.25913,16.93235,29.95115,3.834405,1.476597
4462,307427057371998208,157.77568,-1.1450187,GALAXY,STARFORMING,197.71,45.11869,10.26495,70.10159,18.66609,6.120399
4463,307427332249905152,157.61288,-1.1216906,GALAXY,,0.8653279,3.853231,1.380971,-7.174157,-2.991691,1.66774
4464,307427607127812096,157.5535,-0.94558197,GALAXY,STARFORMING,34.14355,9.983168,6.554763,13.82199,4.093096,-0.5124233
4465,307427882005719040,157.64447,-0.83341138,GALAXY,,10.53653,6.176079,8.956556,3.934641,1.239662,-5.643107
4466,307428156883625984,157.56558,-1.1019692,GALAXY,,17.29555,2.026395,4.547087,9.380858,-3.901815,-0.5580284
4467,307428431761532928,157.78902,-1.0470567,GALAXY,,15.79449,4.018484,11.98274,19.20324,5.780143,1.523401
4468,307428706639439872,157.7796,-0.75595496,GALAXY,,4.141161,-0.9884151,4.346894,2.447142,-3.408783,0.2837715
4469,307429256395253760,157.61597,-0.96929878,GALAXY,STARBURST,1001.429,332.9968,1060.563,78.74149,86.35233,24.17169
4470,307429806151067648,157.55131,-0.84358889,GALAXY,,2.79459,1.31187,3.160036,5.991066,0.5557688,-1.955956
4471,307430081028974592,157.66828,-0.97344812,GALAXY,,0,0,0,0,0,0
4472,307430630784788480,157.55443,-0.66117488,GALAXY,STARFORMING,220.3417,56.76338,55.3735,95.9411,30.03749,12.80354
4473,307430905662695424,157.81639,-0.62996405,GALAXY,STARBURST,507.3879,109.9969,44.97055,181.3966,64.27713,13.11224
4474,307431455418509312,157.6643,-0.31043546,GALAXY,STARBURST,318.0312,91.79651,78.28992,82.21493,42.61365,13.10174
4475,307432005174323200,157.55241,-0.1796235,GALAXY,,0.6011308,-9.760444,1.879208,-0.316278,3.649594,-0.02964188
4476,307432280052230144,157.52936,-0.17619816,GALAXY,STARFORMING,168.1281,42.24524,11.8059,58.71615,27.17922,4.089687
4477,307432554930137088,157.80263,-0.19006772,GALAXY,,15.70641,2.17492,4.22343,16.73107,1.862976,-2.280593
4478,307432829808044032,157.7624,-0.089121603,GALAXY,,2.878933,-0.1559981,2.205733,5.512061,3.975428,-0.3642281
4479,307433104685950976,157.74175,-0.092564929,GALAXY,,18.61243,3.628807,15.60032,10.56515,-3.220646,2.279277
4480,307433654441764864,157.68476,-0.1535754,GALAXY,,20.84436,5.02613,6.694583,16.18841,7.241502,2.683326
4481,307433929319671808,157.55676,-0.12254392,GALAXY,,25.97583,3.756382,4.091348,13.321,9.185176,1.173077
4482,307434204197578752,157.54365,-0.32429593,GALAXY,STARFORMING,168.0914,36.35677,6.63362,65.08918,16.09129,3.303734
4483,307434479075485696,157.54923,-0.45888301,GALAXY,STARFORMING,250.3453,49.75478,17.7503,94.03423,33.94988,6.212902
4484,307434753953392640,157.75167,-0.62759296,GALAXY,STARFORMING,354.5292,94.84831,84.98711,109.6569,55.722,15.10179
4485,307435303709206528,157.55296,-0.52378945,GALAXY,STARFORMING,182.2422,41.80608,12.02767,66.17401,28.11048,4.770287
4486,307435578587113472,157.53278,-0.56819607,GALAXY,STARFORMING,198.7882,41.73676,11.09973,77.39324,23.01196,7.911854
4487,307435853465020416,157.63089,-0.31737708,QSO,BROADLINE,0,182.2237,48.33549,0,0,0
4488,307436403220834304,157.70015,-0.37978993,GALAXY,,58.31093,13.29901,22.82252,43.94081,17.51983,7.465316
4489,307436678098741248,157.62612,-0.5177382,GALAXY,,6.444245,4.419891,7.125389,0.3598007,2.023524,1.448482
4490,307437227854555136,157.22922,-0.91500847,GALAXY,STARFORMING,380.5717,98.6926,108.4524,83.7597,57.60253,13.23794
4491,307437502732462080,157.40874,-0.9738417,GALAXY,,21.69415,9.699479,20.02821,26.02915,13.43031,2.761614
4492,307437777610369024,157.30362,-1.0444685,GALAXY,,21.36517,0.4185113,12.78583,5.209152,7.807272,0.06361516
4493,307438327366182912,157.35,-0.97330992,GALAXY,,0,0,0,0,0,0
4494,307438602244089856,157.28191,-1.1577312,GALAXY,,-7.882462,-2.439839,2.272234,5.212129,-2.232743,-2.64542
4495,307438877121996800,157.19239,-1.1337396,GALAXY,,7.00057,6.330225,30.64536,11.50373,-6.331199,14.74169
4496,307439701755717632,157.40042,-1.0336496,GALAXY,STARFORMING,319.938,78.52393,23.7866,114.1688,0,10.69972
4497,307439976633624576,157.43885,-1.0999529,GALAXY,,17.90713,6.763155,5.210186,22.33762,1.842677,2.962961
4498,307440251511531520,157.52775,-0.83894234,GALAXY,,46.09453,15.0166,30.65024,34.46579,21.82845,8.234719
4499,307440526389438464,157.51157,-0.66939255,GALAXY,STARFORMING,161.5496,43.84944,26.61205,60.65239,14.60978,3.452343
4500,307440801267345408,157.33622,-0.79651288,QSO,BROADLINE,837.8933,234.3934,253.8989,220.7564,15.49252,3.669147
4501,307441076145252352,157.45025,-0.75310371,GALAXY,,14.82808,6.709946,3.023077,13.64853,2.300331,1.976422
4502,307441351023159296,157.42326,-1.0624136,GALAXY,,80.03245,17.75196,3.35733,36.91181,8.385135,2.766234
4503,307441625901066240,157.20837,-0.80898784,GALAXY,STARFORMING,142.7735,30.78204,65.75339,75.94439,25.31893,6.287673
4504,307442175656880128,157.32993,-0.69570955,GALAXY,STARFORMING,122.1839,40.20551,61.88213,22.22295,21.04527,7.236673
4505,307442450534787072,157.35404,-0.11667047,GALAXY,STARFORMING,288.4201,46.86753,42.06514,124.9815,44.31344,13.39814
4506,307442725412694016,157.23967,-0.13030048,GALAXY,STARFORMING,251.4001,77.18211,97.28774,48.26286,40.39922,8.870503
4507,307443000290600960,157.41687,-0.035975245,GALAXY,STARFORMING,257.7671,59.18887,35.01175,89.61772,35.11723,5.520208
4508,307443275168507904,157.50851,-0.62204583,GALAXY,,67.75166,17.36437,22.96696,84.25204,29.41297,16.50028
4509,307444099802228736,157.2008,-0.61149252,GALAXY,,13.01728,1.579111,41.5221,0.6069827,2.379446,2.245457
4510,307444649558042624,157.48392,-0.57116942,GALAXY,,-5.551021,3.692107,1.743426,4.618757,0,2.392841
4511,307444924435949568,157.38061,-0.47274094,GALAXY,,13.47452,4.370795,7.216362,11.68077,0,-0.08849484
4512,307445199313856512,157.35009,-0.29335043,GALAXY,,57.76044,18.94091,1.941422,19.24779,-0.9941666,1.121122
4513,307445749069670400,157.19252,-0.3719216,GALAXY,STARFORMING,112.8304,22.75712,9.01057,36.48624,11.13292,3.736641
4514,307446023947577344,157.20484,-0.56368878,GALAXY,STARFORMING,33.89077,7.300933,8.251101,18.24099,7.487795,3.376034
4515,307446573703391232,157.22543,-0.037396316,GALAXY,,168.1019,25.15069,10.39991,94.1809,30.13963,9.017406
4516,307447123459205120,157.52237,-0.48283647,GALAXY,STARFORMING,121.7824,28.35347,18.02239,100.9702,25.39569,6.116352
4517,307447673215019008,157.35077,-0.44884651,GALAXY,,116.9351,38.63155,25.9884,80.26657,37.7451,26.03848
4518,307447948092925952,157.14958,-1.1184506,GALAXY,,-1.501998,0.5537976,-2.247331,5.279551,-2.638339,3.049971
4519,307448222970832896,157.16939,-1.2059783,GALAXY,,74.49165,11.66266,13.82297,11.67425,10.17549,3.653268
4520,307448772726646784,156.79683,-0.69607709,GALAXY,,54.02988,15.27883,10.55094,31.48694,8.303873,3.724024
4521,307449597360367616,157.16601,-1.1461384,GALAXY,,77.75103,33.02304,45.95641,59.05032,24.45089,5.15342
4522,307450147116181504,157.09642,-1.2244589,GALAXY,,48.69826,13.75163,33.32635,55.61417,17.11759,7.451791
4523,307450421994088448,157.07102,-0.89729407,GALAXY,,0,-0.9921318,5.192551,0,0,10.33335
4524,307450971749902336,157.15363,-0.72066525,QSO,BROADLINE,739.1484,215.7538,363.0862,316.1198,13.82711,11.19029
4525,307451246627809280,156.66845,-0.70180159,QSO,AGN BROADLINE,134.3297,29.06822,92.46568,134.727,-4.65737,19.75507
4526,307451521505716224,156.99572,-0.78194302,GALAXY,,16.69834,4.137513,9.326705,47.86298,-3.858786,1.730806
4527,307451796383623168,156.89741,-0.75627302,GALAXY,STARFORMING,105.4427,28.74273,15.80909,29.40937,14.08446,3.892697
4528,307452071261530112,157.14666,-0.75186903,GALAXY,,1.619579,6.628538,-1.978963,6.349187,0.06691124,0.012238
4529,307452346139437056,157.04951,-0.92172324,GALAXY,STARFORMING,273.1439,63.9304,27.14481,136.445,42.83825,10.75797
4530,307452621017344000,156.81481,-0.73774172,GALAXY,STARFORMING,104.496,25.29229,10.05974,42.81344,12.94079,2.902882
4531,307453445651064832,156.62603,-0.25149121,GALAXY,STARFORMING,181.9629,39.03047,10.09106,66.15878,18.70582,6.545981
4532,307453720528971776,156.79905,-0.30373588,GALAXY,STARBURST,547.9263,121.0334,65.63297,199.5531,64.13903,12.2099
4533,307453995406878720,156.76902,-0.18924557,GALAXY,,44.15064,12.73529,11.8753,41.55383,6.271066,0.1314161
4534,307454545162692608,156.934,-0.12577763,GALAXY,,8.067284,-7.2886,5.419621,-1.773417,-0.03468017,-2.318783
4535,307455094918506496,156.55765,-0.033570744,GALAXY,,15.061,4.312223,22.93967,16.73313,-4.212905,0.9237489
4536,307455369796413440,156.63182,-0.4352781,GALAXY,,0,0.953518,2.363056,0,0,0
4537,307455919552227328,156.57685,-0.17272714,GALAXY,,13.51753,1.584781,7.065773,9.167507,6.807824,-2.809812
4538,307456194430134272,157.06797,-0.4705854,GALAXY,,13.13668,12.98617,5.172955,6.714249,-14.89617,4.416622
4539,307456469308041216,156.71666,-0.54900779,GALAXY,,0,-6.784672,-1.693828,0,0,-3.56763
4540,307456744185948160,156.50783,-0.41347383,GALAXY,,2.825245,16.50909,1.088603,5.426132,-3.908272,2.395628
4541,307457019063855104,156.56847,-0.3796021,GALAXY,,14.98592,0.3756143,1.164934,9.384204,-1.797934,-0.05616989
4542,307457293941762048,156.63335,-0.48926341,GALAXY,,6.841819,10.67921,0.2456639,1.376909,-4.853106,-7.067793
4543,307457568819668992,156.83663,-0.24247429,GALAXY,,113.711,32.95533,25.20987,55.73978,9.497575,1.891726
4544,307457843697575936,156.59296,-0.55175076,GALAXY,,0,2.541473,0.8677235,0,0,0
4545,307458118575482880,156.62559,-0.59820858,GALAXY,,0,3.790169,1.488796,0,0,6.391619
4546,307458393453389824,156.96728,-0.58232198,QSO,BROADLINE,123.0087,27.61646,82.41479,88.73853,7.705901,9.827041
4547,307458943209203712,156.98791,0.90193089,QSO,STARBURST BROADLINE,332.3628,80.27464,251.0029,79.37166,13.5245,17.45266
4548,307459218087110656,157.12061,1.2498668,GALAXY,STARFORMING,338.81,96.09777,110.72,65.79633,54.71424,10.61821
4549,307459492965017600,156.80851,0.68052161,GALAXY,,2.560135,20.6763,1.762335,2.815931,-6.231217,0.7320871
4550,307459767842924544,156.78783,0.78547609,GALAXY,,75.91489,11.56387,8.110715,48.72807,14.14998,9.547311
4551,307460592476645376,156.9674,0.85339191,GALAXY,STARFORMING,485.0349,77.46052,27.09507,262.3482,66.0774,17.44863
4552,307460867354552320,157.11403,1.0890802,GALAXY,,5.006081,0.946771,1.82036,0.009377675,3.303284,0.1547597
4553,307461691988273152,156.72698,0.63217004,GALAXY,STARFORMING,184.8071,40.0817,21.02093,56.90204,30.69337,6.036989
4554,307461966866180096,157.19043,1.1764735,GALAXY,,0.2741259,0.3584758,6.181141,2.466317,1.882354,0.5772787
4555,307462516621993984,156.78395,0.9656361,GALAXY,AGN,41.53905,17.64843,37.59573,53.25441,8.280565,0.9591954
4556,307463066377807872,156.66636,0.71603218,GALAXY,,9.991392,2.891172,-2.894786,17.20646,12.19708,-2.335184
4557,307463891011528704,156.76505,0.69989179,GALAXY,,12.31084,2.869418,8.187319,9.708693,-7.294469,-3.99384
4558,307464440767342592,156.52431,0.57024943,GALAXY,,6.216544,6.167514,12.15005,13.95227,6.703866,1.309436
4559,307464715645249536,156.55641,0.46765657,GALAXY,AGN,261.7413,67.02151,235.2785,225.9753,88.65932,44.10396
4560,307464990523156480,156.72314,0.55805771,GALAXY,,85.95993,11.79092,1.630467,10.4851,3.39007,1.595996
4561,307465540278970368,156.53509,0.59301574,GALAXY,,89.60651,16.04383,6.176678,32.88237,8.012469,1.271283
4562,307465815156877312,156.60949,0.46072221,GALAXY,,32.08821,26.06002,7.117269,35.22672,-0.1941646,3.220548
4563,307466639790598144,156.72126,0.14206635,GALAXY,STARBURST,1713.062,459.0862,217.2586,541.8112,220.2577,35.53174
4564,307467189546412032,156.68762,0.08452941,GALAXY,,72.19176,18.77085,81.65163,94.5022,17.57169,5.706394
4565,307467739302225920,156.53963,0.020546129,GALAXY,,15.29632,16.38545,5.921989,24.75554,9.837422,5.059582
4566,307468014180132864,156.76641,0.063465615,GALAXY,STARFORMING,415.6538,71.73852,13.85601,168.1435,41.65276,9.932795
4567,307468289058039808,156.57559,0.070330592,GALAXY,STARFORMING,75.84637,18.02376,7.604272,24.43513,4.199099,2.602473
4568,307468563935946752,156.54274,0.22386558,GALAXY,STARFORMING,99.41593,21.72517,24.63532,54.16659,11.69161,16.39598
4569,307468838813853696,156.59805,0.52721268,GALAXY,,25.11552,11.13288,11.22906,29.96763,8.008359,7.072377
4570,307469113691760640,156.46398,0.27090654,GALAXY,,0.2706523,-0.09749363,0.5039908,1.185048,8.968681,-1.066052
4571,307469388569667584,156.785,0.38933717,GALAXY,,-0.8868915,4.393408,11.01374,16.66323,10.9955,3.323857
4572,307469938325481472,157.37536,1.0600268,GALAXY,STARBURST,1994.137,510.9267,551.6336,420.1538,252.1735,41.84446
4573,307470213203388416,157.37761,0.70221483,GALAXY,,0,5.795897,1.241771,0,0,0
4574,307470488081295360,157.33636,0.98956342,GALAXY,,19.66228,3.289653,3.604021,12.63145,12.12714,3.695319
4575,307470762959202304,157.34826,1.1629616,GALAXY,STARFORMING,135.596,42.29914,21.67616,38.30127,21.70437,4.194991
4576,307471037837109248,157.40455,0.95112941,GALAXY,STARFORMING,225.2365,59.53713,17.24097,86.0866,30.12989,7.140261
4577,307471587592923136,157.30071,1.1139026,GALAXY,STARFORMING,335.9459,73.28629,19.23879,199.4533,44.10309,12.56366
4578,307471862470830080,157.32984,0.97277973,GALAXY,,21.91456,-4.755059,-2.339489,-3.566045,-1.051043,-1.693174
4579,307472412226643968,157.27862,0.78484484,GALAXY,,3.593661,0.2803112,-4.233736,6.020035,4.133586,-0.2718196
4580,307472687104550912,157.226,0.71953373,GALAXY,,24.37188,11.30908,12.23894,33.20474,16.47624,4.061281
4581,307472961982457856,157.38976,0.6642326,GALAXY,,8.749393,0.1479974,6.327791,3.938596,1.492815,-0.6440938
4582,307473511738271744,157.39456,0.80530713,GALAXY,STARFORMING,86.39567,20.30684,44.14038,75.76264,19.26173,7.240665
4583,307473786616178688,157.39503,1.2126819,GALAXY,,199.2487,33.74874,5.598087,76.09436,20.67703,2.377723
4584,307474061494085632,157.45878,0.63558093,GALAXY,STARFORMING,305.0271,67.60715,27.49195,136.4268,0,13.46486
4585,307474611249899520,157.35038,0.74014558,GALAXY,,41.46626,8.987803,27.18788,0.1396051,35.91422,2.274471
4586,307474886127806464,157.408,0.92468613,GALAXY,,8.092256,6.184083,2.033816,3.119893,7.946744,5.233616
4587,307475710761527296,157.39474,0.62696543,GALAXY,,41.6697,20.56366,20.62544,88.16257,5.259367,3.42319
4588,307476260517341184,157.45377,0.48455928,GALAXY,STARBURST,550.3754,123.6318,43.13993,188.0868,77.71123,25.2818
4589,307476535395248128,157.46493,0.5007956,GALAXY,STARFORMING,135.2097,28.35634,25.98506,35.73045,19.66015,3.410435
4590,307476810273155072,157.444,0.1455754,GALAXY,STARBURST,310.1799,95.97726,124.0324,55.79752,44.39665,9.096267
4591,307477360028968960,157.44635,0.45089975,GALAXY,,42.06163,-20.36734,12.17098,18.49094,3.672428,1.99236
4592,307477634906875904,156.94182,0.53472232,QSO,BROADLINE,0,85.55503,758.8945,0,0,0
4593,307477909784782848,157.48019,0.43113638,GALAXY,,16.98629,1.372163,9.445697,15.16941,9.408633,5.706511
4594,307478459540596736,156.9416,0.18685243,GALAXY,,13.72445,-5.154943,1.493756,-1.76658,18.64302,-4.711714
4595,307479009296410624,157.37531,0.078029978,GALAXY,,-20.58608,-8.465221,3.115562,14.75543,24.53815,-1.611683
4596,307479559052224512,156.92626,0.50939391,GALAXY,,7.018075,-3.019673,2.029882,8.632554,-3.583195,1.103237
4597,307479833930131456,157.02797,0.38775636,GALAXY,,104.7155,25.45343,109.5942,85.08217,20.52673,7.294622
4598,307480108808038400,157.21948,0.45718266,GALAXY,STARFORMING,180.7964,34.86955,12.70784,96.30013,28.67452,12.97186
4599,307480383685945344,157.08745,0.088327031,GALAXY,,-2.549381,5.908554,2.714545,5.226655,-1.85974,9.826451
4600,307480658563852288,156.92481,0.0070269461,GALAXY,,16.13806,0.7184072,1.705594,-1.471508,4.199099,0.07283225
4601,307481208319666176,157.57832,1.2472466,GALAXY,STARFORMING,581.5748,142.1641,85.98173,155.7061,88.30135,13.45682
4602,307481483197573120,157.63215,0.80124741,GALAXY,,7.205864,3.669379,11.94747,3.917562,-1.425727,1.5799
4603,307482032953387008,157.47041,1.1433111,GALAXY,,1.662405,7.583785,1.867299,5.271017,-0.6693072,0.2376691
4604,307482307831293952,157.66674,1.0205886,GALAXY,STARFORMING,445.6085,82.30443,37.11977,166.7344,52.93819,14.5401
4605,307482582709200896,157.49127,1.0950909,GALAXY,,7.2753,-0.4111362,8.257265,3.733556,4.431702,0.9897622
4606,307482857587107840,157.6267,1.0766505,GALAXY,,22.1914,8.674212,21.98096,27.20098,8.540344,7.955579
4607,307483407342921728,157.68526,1.2465696,GALAXY,STARFORMING,79.07632,22.97032,5.325668,24.92126,10.55645,1.778623
4608,307483957098735616,157.67175,0.78818119,GALAXY,,6.464365,0.8480495,3.677803,5.201296,10.30104,2.321089
4609,307484231976642560,157.6012,0.63711293,GALAXY,STARBURST,1404.987,398.5452,229.5169,381.7099,196.3701,33.99814
4610,307484781732456448,157.48561,0.75899248,GALAXY,,8.112131,7.619624,11.86593,2.570522,-2.352125,-2.385344
4611,307485056610363392,157.60857,0.85079185,GALAXY,,16.26325,0.2198015,9.08682,18.19908,7.344166,2.066208
4612,307485331488270336,157.48284,1.130802,GALAXY,STARFORMING,147.7516,42.42909,11.7048,50.26419,21.00557,2.735291
