ra_sdss,dec_sdss,ra_iras,dec_iras,specobjid,z,h_alpha_flux,h_beta_flux,oiii_5007_flux,nii_6548_flux,nii_6584_flux,sii_6717_flux,sii_6731_flux,oi_6300_flux,class,subclass,galname,fnu_12,fnu_25,fnu_60,fnu_100,rat_12_25,rat_25_60,rat_60_100,Ejey_OHb,Ejex_NH,Ejex_SH,Ejex_OH,Log_12_25,EtiqRef
356.75181,-0.44739343,356.7521,-0.4476941,433479192206665728,0.07117376,2291.489,431.0634,128.7441,446.0767,1345.47,329.3602,275.6228,87.89066,b'GALAXY',b'STARFORMING',23444-0043,0.39,0.43,0.69,1.86,0.90697676,0.6231884,0.37096775,-1.2084284658025006,-0.24612249964211805,-1.3317567451260421,-3.2608635616534487,-0.09763845,
355.28238,-1.037554,355.2808,-1.0376734,433527845596194816,0.03604234,583.0081,88.54709,45.91495,89.83803,270.9722,72.91341,64.15681,25.32307,b'GALAXY',b'STARFORMING',23385-0118,0.25,0.32,0.94,2.11,0.78125,0.34042552,0.44549763,-0.6567437288033187,-0.47984893846244503,-1.4477077306461579,-3.136485241956189,-0.24686007,
356.05549,0.80402758,356.05377,0.80373883,433614707014789120,0.05024093,986.9368,211.8937,64.60571,132.1641,398.6375,154.2944,107.792,21.84533,b'GALAXY',b'STARBURST',23416+0031,0.25,0.48,1.01,1.82,0.5208333,0.47524753,0.55494505,-1.1877819368518256,-0.6202176881903192,-1.3259317845708785,-3.8106188362408635,-0.6523252,
3.7294683,0.25229198,3.7286315,0.25124153,438105386004801536,0.03899383,2150.619,500.5813,117.161,436.0643,1315.271,316.1819,295.2009,56.24482,b'GALAXY',b'STARBURST',00123-0001,0.4,0.45,0.6,1.37,0.8888889,0.75,0.4379562,-1.4522209658667613,-0.2053771821305075,-1.257787709755883,-3.6437970387059937,-0.117783025,
9.8951018,0.85988943,9.89459,0.8603563,441513047383631872,0.0146116,1749.752,399.3033,53.17029,198.0841,597.4674,239.9543,176.4801,25.35126,b'GALAXY',b'STARFORMING',00370+0035,0.61,0.48,0.61,2.13,1.2708334,0.78688526,0.28638497,-2.016221496792964,-0.7881937577493121,-1.4355003963886306,-4.234400909645434,0.23967288,
12.470781,0.96091432,12.469011,0.9610553,443704649254463488,0.01587927,946.0652,125.5253,68.5781,42.17255,127.2022,86.12512,57.68801,13.64183,b'GALAXY',b'STARBURST',00473+0041,0.25,0.31,0.66,1.48,0.8064516,0.46969697,0.44594595,-0.6045340900993094,-1.7201977728346645,-1.883796739962749,-4.239170680813805,-0.21511137,
12.46846,0.96222906,12.469011,0.9610553,779212382659438592,0.01558322,276.7179,63.98725,27.46105,28.70264,86.57378,60.03521,38.83566,7.651737,b'GALAXY',b'STARFORMING',00473+0041,0.25,0.31,0.66,1.48,0.8064516,0.46969697,0.44594595,-0.8459152077179171,-0.8756656793155757,-1.0291839203976654,-3.588065894813571,-0.21511137,
12.398894,1.1152432,12.3987465,1.11446,443705473888184320,0.01756198,152.4921,32.81982,20.75937,20.71705,62.4874,43.15834,27.04666,12.55372,b'GALAXY',b'STARFORMING',00470+0050,0.25,0.31,0.93,2.54,0.8064516,0.33333334,0.36614174,-0.4580348901698059,-0.605811959453158,-0.775693257860336,-2.497095755428571,-0.21511137,
19.64221,-0.22825546,19.643412,-0.22866899,446988615306733568,0.04724927,1927.643,277.8022,125.8738,426.3964,1286.11,393.8444,312.5265,101.311,b'GALAXY',b'STARBURST',01160-0029,1.32,0.42,3.52,5.17,3.142857,0.11931818,0.68085104,-0.7916295319291817,-0.11833998469437722,-1.003912838399317,-2.9458582983392705,1.1451323,
19.64286,-0.22905,19.643412,-0.22866899,1217107737364686848,0.04830876,621.9837,155.4884,130.5889,58.72318,177.1227,126.6166,83.43452,24.15088,b'GALAXY',b'STARFORMING',01160-0029,1.32,0.42,3.52,5.17,3.142857,0.11931818,0.68085104,-0.17451690987873023,-0.9697353457604547,-1.0855629569430505,-3.248593068249925,1.1451323,
20.499255,-1.0400985,20.501196,-1.0392432,448110941716899840,0.05435418,6887.745,2138.112,4931.464,904.9194,2729.446,300.5016,366.1737,211.6341,b'QSO',b'BROADLINE',01194-0118,0.25,0.45,1.47,2.1,0.5555556,0.30612245,0.7,0.8357127047374187,-0.6393092302573521,-2.3351959037262304,-3.482640184396885,-0.5877866,
21.203844,0.91002844,21.20409,0.9106686,449349542035351552,0.03305253,1615.052,222.4543,47.75053,205.7189,620.4958,139.0532,110.9719,37.51839,b'GALAXY',b'STARFORMING',01222+0039,0.38,0.45,1.21,2.47,0.84444445,0.37190083,0.48987854,-1.5387315209102035,-0.6702677661743336,-1.865561120458319,-3.7622912205112398,-0.16907632,
21.205199,0.91016368,21.20409,0.9106686,783774256537298944,0.03283465,631.727,157.1393,30.49483,75.06359,226.4091,98.08603,70.19739,13.8193,b'GALAXY',b'STARFORMING',01222+0039,0.38,0.45,1.21,2.47,0.84444445,0.37190083,0.48987854,-1.6395755120627993,-0.7397779071656622,-1.3228077570125254,-3.822391172972464,-0.16907632,
21.204981,0.909541,21.20409,0.9106686,1690083025301301248,0.03300516,1084.631,246.7598,49.42425,134.0274,404.2576,151.8404,109.8166,13.82576,b'GALAXY',b'STARBURST',01222+0039,0.38,0.45,1.21,2.47,0.84444445,0.37190083,0.48987854,-1.6079741994022578,-0.7006069562880518,-1.4219606302074634,-4.362461597191534,-0.16907632,
21.262235,0.44435787,21.259535,0.4444615,449368508610930688,0.02866655,1037.457,263.4868,86.37119,175.5066,529.3684,169.8266,112.1824,31.88401,b'GALAXY',b'STARFORMING',01224+0011,0.26,0.44,0.67,1.17,0.59090906,0.6567164,0.5726496,-1.1153491007205347,-0.38650732333547455,-1.3025888201403595,-3.482423175260259,-0.5260931,
22.925565,-0.93331158,22.926584,-0.9340981,450441357132064768,0.01805771,129.6844,29.70476,39.95325,57.01034,171.9563,57.14443,33.00582,6.826012,b'GALAXY',b'BROADLINE',01291-0111,0.26,0.3,0.58,2.14,0.8666667,0.51724136,0.27102804,0.29640271826586495,0.5684725095615769,-0.3636260837235312,-2.9443631980577156,-0.14310083,
24.000636,0.66353528,23.998781,0.66357625,450519972213450752,0.01720634,5350.819,1102.606,200.9308,838.3264,2528.586,693.8138,574.3789,101.4719,b'GALAXY',b'STARFORMING',01334+0024,0.25,0.33,1.51,2.87,0.75757575,0.21854305,0.5261324,-1.702471177649446,-0.46325351068942155,-1.4396568172265358,-3.9652229994241086,-0.27763176,
28.72599,0.81119164,28.726404,0.811272,452783591324149760,0.02729941,3453.183,659.6366,108.9006,413.7709,1248.028,462.105,351.5917,41.29755,b'GALAXY',b'STARFORMING',01523+0033,0.49,0.33,1.44,2.85,1.4848485,0.22916667,0.50526315,-1.8012535377550734,-0.7313957240814328,-1.445464001233591,-4.426248517205783,0.39531276,Infrarroja
28.727023,0.8106806,28.726404,0.811272,788279505264338944,0.02707178,534.9876,126.014,39.06775,61.77547,186.3291,116.8835,76.58283,22.67279,b'GALAXY',b'STARFORMING',01523+0033,0.49,0.33,1.44,2.85,1.4848485,0.22916667,0.50526315,-1.1710956934244574,-0.7683932585372609,-1.017140076896087,-3.161078041973635,0.39531276,
29.797312,0.10982069,29.795197,0.10848048,453878156458223616,0.01931902,1315.08,344.0962,111.076,148.9571,449.2891,263.8941,183.001,32.25949,b'GALAXY',b'STARFORMING',01566-0008,0.42,0.32,0.76,1.89,1.3125,0.42105263,0.4021164,-1.1307066177336942,-0.7876504043545819,-1.0793288878055758,-3.7078405157426597,0.2719337,
29.670555,0.52923483,29.670364,0.52905667,453879530847758336,0.02327956,190.1335,53.48903,122.4386,81.08232,244.563,66.18594,62.04096,26.04138,b'GALAXY',b'AGN',01561+0017,0.25,0.68,0.53,1.75,0.36764705,1.2830188,0.30285713,0.8281330936919675,0.5380823566222255,-0.39392510614062526,-1.988039645681565,-1.0006319,
37.935518,-0.94553163,37.936253,-0.9458621,458268230654388224,0.02000542,1018.053,193.7507,100.3147,142.8279,430.8019,218.2468,157.6093,34.80452,b'GALAXY',b'STARFORMING',02291-0109,0.44,0.27,0.54,1.38,1.6296296,0.5,0.39130434,-0.6582600365821372,-0.5736630181074961,-0.9964409012528974,-3.3758999952200472,0.48835275,
38.1637,0.61732525,38.16381,0.6170765,458380105962514432,0.02074537,758.9548,206.1954,91.93148,104.903,316.4115,126.2428,79.12926,21.33893,b'GALAXY',b'STARFORMING',02300+0023,0.25,0.51,0.45,1.29,0.49019608,1.1333333,0.3488372,-0.8077807459436235,-0.5885626379076179,-1.3071189626021407,-3.5714091195447177,-0.7129498,
38.16343,0.61807,38.16381,0.6170765,1205984254949877760,0.02069095,6826770000.0,1767126000.0,511426000.0,831143900.0,2506922000.0,1263282000.0,892313200.0,212628500.0,b'GALAXY',b'STARFORMING',02300+0023,0.25,0.51,0.45,1.29,0.49019608,1.1333333,0.3488372,-1.2399068746841293,-0.7154600807019278,-1.1527847677908742,-3.469060415603629,-0.7129498,
38.165821,0.618348,38.16381,0.6170765,1699122097005029376,0.02039232,800.9797,210.4419,72.00897,91.53194,276.0815,127.4166,76.79778,15.06124,b'GALAXY',b'STARBURST',02300+0023,0.25,0.51,0.45,1.29,0.49019608,1.1333333,0.3488372,-1.072418910934086,-0.778803652133316,-1.3666652790195213,-3.9737110471267494,-0.7129498,
38.255187,0.42084049,38.254063,0.4206955,458394399613675520,0.02234651,3599.817,819.0651,3420.081,1155.121,3484.113,639.8837,603.6071,179.0851,b'GALAXY',b'AGN',02304+0012,0.25,0.87,2.76,2.72,0.28735632,0.3152174,1.0147059,1.4292559461130925,0.2536662555663663,-1.0629604250747744,-3.000777177959446,-1.2470323,Seyfert
42.366465,-0.87303344,42.36745,-0.8724283,460504363283015680,0.02373611,2284.673,569.7861,164.3803,356.8575,1076.365,390.8599,299.8705,64.96891,b'GALAXY',b'STARFORMING',02469-0104,0.25,0.29,0.63,1.53,0.86206895,0.46031746,0.4117647,-1.243078381483631,-0.466297501424111,-1.1962285974202933,-3.5600693380887667,-0.14842002,
41.60488,-0.49868928,41.60453,-0.4980183,460558239352776704,0.005081682,8624.74,1894.253,421.8257,925.8106,2792.458,1171.57,897.4313,92.38954,b'GALAXY',b'STARBURST',02438-0042,0.59,0.83,9.27,29.55,0.7108434,0.08953614,0.3137056,-1.5019876490115356,-0.8413766877042036,-1.42756879044945,-4.536376327741218,-0.34130314,
41.60567,-0.49924,41.60453,-0.4980183,1203640095303821312,0.005054784,6320.817,1345.339,311.3355,705.251,2127.2,892.8644,738.2859,81.30004,b'GALAXY',b'STARBURST',02438-0042,0.59,0.83,9.27,29.55,0.7108434,0.08953614,0.3137056,-1.4635301960364062,-0.8027060573909975,-1.3545630005086484,-4.353457242379314,-0.34130314,
41.937043,0.41416922,41.93663,0.41480583,460629432730675200,0.02780769,519.3016,56.47733,33.78181,124.5471,375.6629,97.19027,79.2193,23.84511,b'GALAXY',b'STARFORMING',02451+0012,0.25,0.25,0.93,1.53,1.0,0.26881722,0.60784316,-0.5139168267510869,-0.0374568216693189,-1.079676438114398,-3.08090566705021,0.0,
42.416513,-0.069877586,42.415478,-0.070915125,461702831057954816,0.02823339,125.89,9.065862,43.06238,48.28648,145.6432,58.53039,36.06814,19.03633,b'GALAXY',b'BROADLINE',02471-0016,0.25,0.25,0.68,1.83,1.0,0.36764705,0.3715847,1.558133831427352,0.43208710934869443,-0.28576657295311936,-1.8890592510948625,0.0,Seyfert
43.988596,0.69261652,43.98886,0.69249713,461751208546166784,0.01384096,3153.975,306.275,77.81802,501.7463,1513.383,440.8204,358.4846,76.51459,b'GALAXY',b'STARBURST',02533+0029,0.25,0.79,7.45,11.67,0.3164557,0.10604027,0.63838905,-1.370110367278277,-0.4479801999924071,-1.3726762409630093,-3.718937399446766,-1.1505721,
46.718407,-0.79446982,46.715824,-0.79382753,462750115816302592,0.01069669,602.3313,134.1245,284.9856,426.7068,1287.046,487.865,398.7094,150.2064,b'GALAXY',b'BROADLINE',03043-0059,0.34,0.71,0.41,2.59,0.47887325,1.7317073,0.15830116,0.7536701795982463,1.0456332385616076,0.38655742138513477,-1.3887972778817022,-0.7363193,LINER
45.954639,-1.1037323,45.955204,-1.103391,462800693351180288,0.01364263,1410.792,258.2661,2329.061,232.8859,702.4378,438.2036,347.3952,146.0816,b'GALAXY',b'AGN',03012-0117,0.24,0.54,0.79,1.0,0.44444445,0.6835443,0.79,2.199230012292133,-0.41101385522154216,-0.5854602982601015,-2.2677411581150877,-0.8109302,Seyfert
46.450848,-0.1767515,46.453,-0.1773463,463956286396983296,0.019815,1374.106,350.7111,59.28387,205.8116,620.7752,169.0542,144.3309,26.41595,b'GALAXY',b'STARFORMING',03032-0022,0.25,0.25,0.7,2.0,1.0,0.35714287,0.35,-1.7776255453712246,-0.508253683902263,-1.478125831106857,-3.9515906224388946,0.0,
49.259208,1.2549719,49.258636,1.2556614,465097024325314560,0.02375988,793.9728,152.4843,159.758,258.028,778.2722,207.929,160.9401,68.7502,b'GALAXY',b'AGN',03144+0104,0.25,0.36,2.57,5.11,0.6944444,0.14007781,0.5029354,0.04659853032303719,0.2663629454510583,-0.766607365176322,-2.4465695581000433,-0.36464316,
9.5988574,15.039593,9.599271,15.040856,470761706352568320,0.01783417,3285.096,894.1333,225.0186,496.5258,1497.636,536.8246,420.0553,74.38651,b'GALAXY',b'STARFORMING',00357+1445,0.25,0.3,0.74,1.54,0.8333333,0.4054054,0.48051947,-1.3796718037494744,-0.49917206357587346,-1.2334732670011062,-3.787876546041204,-0.18232158,
10.884908,14.34258,10.883992,14.343114,471803493536000000,0.01483039,1598.88,361.591,87.45364,206.9108,624.0906,172.3529,136.1783,31.81097,b'GALAXY',b'STARFORMING',00409+1404,1.16,0.46,3.14,9.22,2.5217392,0.14649682,0.34056398,-1.4194049144443595,-0.6544271835422419,-1.6452356903599077,-3.9172474642618598,0.9249488,
20.010964,14.36175,20.00942,14.360459,477458283196606464,0.03119976,5833.556,803.7816,641.869,872.7674,2632.468,1000.074,831.8704,234.5341,b'GALAXY',b'STARBURST',01173+1405,0.37,1.46,11.13,10.29,0.25342464,0.131177,1.0816326,-0.2249433574618849,-0.5093690835317904,-1.15824884651501,-3.2137810488508203,-1.3726888,
19.691053,14.993254,19.690552,14.991533,477479723673348096,0.02292254,517.3928,115.7099,52.11429,97.72417,294.7587,115.2599,100.2681,20.37968,b'GALAXY',b'STARFORMING',01161+1443,0.25,0.26,0.76,1.75,0.96153843,0.34210527,0.4342857,-0.7976470052766317,-0.2763094609646311,-0.8757115224245838,-3.234264027919591,-0.039220743,
21.789747,14.776271,21.788094,14.777427,477544045103572992,0.02144653,322.1241,85.65813,25.89551,46.21873,139.4063,56.52315,30.86269,11.36128,b'GALAXY',b'STARFORMING',01244+1431,0.25,0.3,0.75,2.1,0.8333333,0.4,0.35714287,-1.196294546852579,-0.5512082038490642,-1.3046036192163062,-3.344725792020303,-0.18232158,
30.996453,14.310379,30.995697,14.3108635,480906076900845568,0.04276264,2233.324,454.9307,75.88293,281.61,849.4007,243.4594,173.755,34.12064,b'GALAXY',b'STARBURST',02012+1404,0.44,0.32,0.64,1.53,1.375,0.5,0.41830066,-1.790953341736899,-0.6803794008720807,-1.677646099247027,-4.181343857823095,0.31845373,
32.104096,14.349565,32.102802,14.349744,481988545813178368,0.01477035,1114.876,246.7487,79.03995,160.016,482.6453,143.3232,117.3627,34.51888,b'GALAXY',b'STARFORMING',02057+1406,0.27,0.54,1.93,4.89,0.5,0.27979276,0.39468303,-1.1384169889610183,-0.550880631102404,-1.4531822326260617,-3.4749920462180777,-0.6931472,
32.889832,13.917156,32.89076,13.917984,482017682871314432,0.02650658,4548.184,1115.458,184.5202,569.2042,1716.851,630.6605,454.9359,76.77618,b'GALAXY',b'STARFORMING',02088+1340,0.25,0.33,1.08,1.9,0.75757575,0.30555555,0.56842107,-1.799261419303929,-0.6879003203510882,-1.4325985190193178,-4.081588875600709,-0.27763176,
33.874568,13.859233,33.875328,13.85871,482060014068983808,0.02193304,1390.341,256.2312,78.6481,164.5047,496.1841,207.5631,135.3097,34.18647,b'GALAXY',b'STARFORMING',02127+1337,0.25,0.25,0.7,1.39,1.0,0.35714287,0.50359714,-1.1810966903555888,-0.744021392604513,-1.3999447868740964,-3.705474368021202,0.0,
28.245832,12.707904,28.24765,12.70822,484194440915740672,0.01465139,347.3294,75.34201,27.63022,36.86583,111.1958,59.50976,41.33497,7.20383,b'GALAXY',b'STARBURST',01503+1227,0.82,0.72,6.3,12.52,1.1388888,0.114285715,0.50319487,-1.0031277796995866,-0.8526450032001436,-1.2366916019955276,-3.87566078017072,0.13005309,
123.30439,45.990707,123.30577,45.99229,494426771001731072,0.001517948,1528.617,503.3886,911.506,66.3858,200.2349,196.9653,135.7183,20.92269,b'GALAXY',b'STARBURST',08096+4608,0.25,0.3,3.19,6.52,0.8333333,0.09404389,0.4892638,0.5937357402156394,-1.7462916348928554,-1.5249267958828865,-4.2912844680179845,-0.18232158,
123.30485,45.994692,123.30577,45.99229,496605178263267328,0.001437711,5784.508,1705.966,2748.065,300.3038,905.7855,673.5178,482.2843,59.72799,b'GALAXY',b'STARBURST',08096+4608,0.25,0.3,3.19,6.52,0.8333333,0.09404389,0.4892638,0.4767655084357261,-1.567800167493974,-1.6103887476689271,-4.573137833727746,-0.18232158,
128.34445,52.532271,128.34479,52.532986,499943845572667392,0.01663383,1147.32,197.1246,39.34597,141.2531,426.0519,175.6642,131.0092,31.06074,b'GALAXY',b'STARFORMING',08296+5242,0.25,0.25,0.9,2.27,1.0,0.2777778,0.39647576,-1.611442460724376,-0.7042869889128442,-1.3194007292296803,-3.609239424593502,0.0,
127.49985,52.697222,127.498955,52.69681,499953191421503488,0.01415643,3761.832,824.4282,95.48009,475.7726,1435.04,432.0365,381.048,42.54558,b'GALAXY',b'STARBURST',08262+5251,0.25,0.25,0.88,2.28,1.0,0.2840909,0.3859649,-2.1557723110510807,-0.6773774761757498,-1.531826311580334,-4.482085379933651,0.0,
128.11721,52.606218,128.11603,52.605812,499954290933131264,0.01694143,12134.9,2266.009,258.7907,1718.234,5182.589,1132.744,1056.413,120.8673,b'GALAXY',b'STARBURST',08287+5246,0.25,0.7,4.8,7.49,0.35714287,0.14583333,0.6408545,-2.169755786440406,-0.5644449186655308,-1.7125690603019128,-4.609147627927736,-1.0296193,Infrarroja
131.50927,52.533072,131.50748,52.534157,503406482465777664,0.05297096,952.5228,199.4482,54.74918,145.8671,439.969,103.6919,77.29284,27.95789,b'GALAXY',b'STARFORMING',08423+5243,0.26,0.28,0.56,1.56,0.9285714,0.5,0.35897437,-1.29279216207694,-0.48607398609933145,-1.6607013254029204,-3.528414594154186,-0.074108,
131.34669,55.118769,131.3489,55.11729,504482080101525504,0.02623818,745.829,126.7004,63.55727,162.2859,489.4919,173.0784,135.2265,32.55588,b'GALAXY',b'STARFORMING',08416+5517,0.25,0.25,0.77,1.32,1.0,0.32467532,0.5833333,-0.6898838551818194,-0.13479264511219657,-0.8834071230322338,-3.1315383539066604,0.0,
144.13173,59.399886,144.13396,59.398262,510130821340882944,0.04084073,3592.739,890.5811,521.4967,409.8741,1236.275,498.0969,372.1139,63.16597,b'GALAXY',b'STARBURST',09328+5937,0.28,0.26,1.49,3.24,1.0769231,0.17449665,0.45987654,-0.5351712244935743,-0.780476182861467,-1.4179346620785682,-4.040904436458342,0.07410802,
40.099867,-8.4335532,40.099716,-8.433284,512305930117867520,0.004572298,970.6432,246.9069,285.8083,187.1256,564.4141,204.1358,177.7696,68.26141,b'GALAXY',b'STARFORMING',02379-0838,0.25,0.26,1.19,6.56,0.96153843,0.2184874,0.18140244,0.14630996386399445,-0.25583490905637735,-0.9327860105733671,-2.6546143449527357,-0.039220743,
38.701844,-7.6835839,38.702396,-7.6826115,512401312751577088,0.02198579,897.8815,216.9195,40.96792,100.0737,301.8452,104.8046,73.89352,18.10409,b'GALAXY',b'STARFORMING',02323-0754,0.25,0.25,1.02,3.1,1.0,0.24509804,0.32903227,-1.6667369955582316,-0.8037877727108347,-1.614340197999063,-3.903900220087866,0.0,
40.749255,-8.2895254,40.75024,-8.287266,513482132698458112,0.03156169,142.059,44.05339,122.4215,83.18938,250.9184,68.373,38.48858,32.83252,b'GALAXY',b'BROADLINE',02405-0829,0.25,0.25,0.66,1.95,1.0,0.37878788,0.33846155,1.022067700824367,0.855221171267061,-0.28470811214447517,-1.4648229766362013,0.0,
48.154727,-7.5728449,48.152424,-7.574247,516841415834101760,0.03596615,3188.932,649.8162,151.9955,462.447,1394.847,363.2266,288.8924,74.06674,b'GALAXY',b'STARFORMING',03101-0745,0.25,0.25,1.46,3.03,1.0,0.17123288,0.48184818,-1.4528386385272825,-0.540565474791676,-1.5872142828736946,-3.7624747648479335,0.0,
49.472618,-7.2978286,49.47456,-7.2979474,517997277432801280,0.01751257,2550.594,450.6973,87.41045,320.2437,965.9288,264.126,222.8369,44.26125,b'GALAXY',b'STARFORMING',03154-0728,0.25,0.31,2.79,6.46,0.8064516,0.11111111,0.43188855,-1.6401810982659655,-0.6846555195418623,-1.655893612719818,-4.053971975773107,-0.21511137,
49.858574,-6.1211238,49.859653,-6.120196,518003049868847104,0.007570745,2398.796,647.9645,707.3505,189.5676,571.7795,472.701,331.6873,56.40548,b'GALAXY',b'STARFORMING',03169-0618,0.25,0.25,0.76,1.73,1.0,0.32894737,0.43930635,0.08769038886737755,-1.1476328595365055,-1.0926401110023163,-3.750155906887997,0.0,Infrarroja
57.104091,-6.6261318,57.105328,-6.6250324,521356285187221504,0.02096992,3758.257,940.5448,176.7515,662.7625,1999.045,447.5562,443.5941,63.91714,b'GALAXY',b'STARBURST',03459-0646,0.25,0.34,0.93,2.05,0.7352941,0.3655914,0.45365855,-1.6717144905401053,-0.34494988278454075,-1.4391974649617578,-4.074123008047509,-0.30748472,
131.11854,2.0639581,131.11935,2.0633862,525896718336681984,0.02537527,1868.042,336.1292,86.55646,325.4688,981.6889,274.5568,250.2541,32.06539,b'GALAXY',b'STARBURST',08418+0214,0.36,0.25,0.48,1.03,1.44,0.5208333,0.46601942,-1.3566986920884923,-0.3570357381350299,-1.269608095244808,-4.064868847154886,0.36464316,
139.37082,-0.62057324,139.36896,-0.62054706,531437158335014912,0.0165755,900.7371,162.7078,41.2724,91.82002,276.9504,157.1929,113.8941,17.03008,b'GALAXY',b'STARFORMING',09149-0024,0.25,0.25,0.83,1.88,1.0,0.30120483,0.44148937,-1.3717619583754368,-0.8930391457348092,-1.2007736255569181,-3.968232235870769,0.0,
139.46166,-0.27843943,139.46172,-0.2780623,531444030282688512,0.01747737,1105.63,176.9175,94.29572,158.3145,477.513,275.0904,206.0863,46.87398,b'GALAXY',b'STARFORMING',09152-0004,0.25,0.25,0.79,1.6,1.0,0.3164557,0.49375,-0.6292477206729317,-0.553243287096332,-0.8319360249197444,-3.1607078631790007,0.0,
140.9021,2.1364906,140.90294,2.1343813,532713690898655232,0.01691265,213.7847,59.08947,93.88316,122.7365,370.2016,149.0698,92.67939,57.66435,b'GALAXY',b'BROADLINE',09210+0220,0.25,0.51,0.83,2.23,0.49019608,0.61445785,0.3721973,0.46299829445921786,0.8354141745277407,0.12293134993644404,-1.3103303022102855,-0.7129498,LINER
141.44653,2.2303833,141.44524,2.2285514,534907492077955072,0.02435298,3113.825,752.7994,80.9899,350.8404,1058.215,344.0594,276.6555,27.33236,b'GALAXY',b'STARBURST',09231+0226,0.25,0.28,1.21,2.77,0.89285713,0.23140496,0.4368231,-2.22947433570661,-0.7929323232070317,-1.6127352747115162,-4.7355358047924705,-0.113328695,
143.5434,0.24119969,143.54454,0.24172893,536046591979579392,0.01612709,7060.633,1913.474,1633.932,478.6726,1443.787,1002.602,725.5233,107.2733,b'GALAXY',b'STARBURST',09316+0027,0.25,0.31,2.83,4.81,0.8064516,0.109540634,0.58835757,-0.15793105821994652,-1.300929299670018,-1.4074975282154845,-4.186910202894584,-0.21511137,
147.60863,1.5825406,147.61049,1.5826995,541633203748759552,0.02485973,315.3682,53.71614,356.3776,180.7408,545.1559,85.98051,58.57888,45.04954,b'GALAXY',b'AGN',09478+0149,0.25,0.32,0.66,1.35,0.78125,0.4848485,0.4888889,1.8922773278766154,0.8336668731039443,-0.7800504185218818,-1.9459780719703779,-0.24686007,Seyfert
147.34549,1.1453814,147.34477,1.1447867,541640075696433152,0.02521066,1622.975,326.563,169.7092,353.2019,1065.339,341.3338,228.8317,85.00872,b'GALAXY',b'STARFORMING',09468+0122,0.25,0.33,2.16,4.28,0.75757575,0.15277778,0.5046729,-0.6545365016042256,-0.1346320767145049,-1.0460894942601955,-2.9492623243585285,-0.27763176,
152.83654,65.277318,152.83585,65.27673,549538417575225344,0.02001634,599.2614,144.8956,188.9198,35.9537,108.4447,139.1597,100.2506,28.56502,b'GALAXY',b'STARFORMING',10076+6531,0.25,0.36,0.87,2.43,0.6944444,0.41379312,0.3580247,0.2653091032821011,-1.4231217508483403,-0.9175190804876765,-3.0435150045795525,-0.36464316,
155.18061,65.172115,155.17935,65.17331,549597516325218304,0.0109701,532.1008,124.5139,91.87317,128.4728,387.5037,140.6883,112.1653,25.85766,b'GALAXY',b'STARFORMING',10171+6525,0.25,0.25,0.66,1.41,1.0,0.37878788,0.4680851,-0.3040083172918109,-0.03077172326917714,-0.7440222799630163,-3.024226063067468,0.0,
158.14522,65.041093,158.14459,65.03941,550618138262136832,0.005602959,405.424,90.89428,427.2256,100.0079,301.6469,88.06915,76.17537,43.47093,b'GALAXY',b'AGN',10291+6517,0.25,0.25,0.9,3.13,1.0,0.2777778,0.28753993,1.5476151380333196,-0.009340419803184695,-0.9035771400215428,-2.232840994218223,0.0,Seyfert
162.66601,65.727219,162.6666,65.72687,551764379117316096,0.01133936,319.2036,67.46398,9.64465,44.26636,133.5176,57.67409,43.79663,5.427605,b'GALAXY',b'STARFORMING',10473+6559,0.25,0.25,0.66,2.31,1.0,0.37878788,0.2857143,-1.9451904683508772,-0.5852600384205272,-1.1460588597484185,-4.074331175200827,0.0,
166.6831,66.852697,166.67978,66.85351,551840795175446528,0.0329846,650.0021,94.12143,39.28075,95.228,287.2296,99.53471,80.57544,28.71489,b'GALAXY',b'STARFORMING',11035+6707,0.25,0.34,0.97,2.15,0.7352941,0.35051546,0.4511628,-0.8738511801235721,-0.5303577962045859,-1.2834069854806904,-3.119559790095251,-0.30748472,
170.05155,67.241586,170.0504,67.24202,552933160195745792,0.004341363,2355.37,754.8333,1133.017,129.8218,391.5725,417.0821,290.6294,68.24434,b'GALAXY',b'STARBURST',11171+6730,0.25,0.25,1.15,2.62,1.0,0.2173913,0.4389313,0.40614233516020465,-1.5079465373024004,-1.2024165818630932,-3.5413586064129543,0.0,
176.16269,67.955888,176.15866,67.95742,554067031779993600,0.009027392,2751.297,468.6282,121.4247,440.9056,1329.873,543.1886,398.3128,79.04607,b'GALAXY',b'STARFORMING',11418+6814,0.25,0.2,2.33,3.94,1.25,0.08583691,0.5913706,-1.350515385952504,-0.4406530999871825,-1.0723518807538326,-3.5497968687891697,0.22314355,
